rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
109,End Game,"Taylor Swift, Ed Sheeran, Future",742781,106,46,42
146,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",618504,143,2,42
181,Look What You Made Me Do,Taylor Swift,526582,180,1,42
