rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
110,End Game,"Taylor Swift, Ed Sheeran, Future",763940,114,46,50
137,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",682939,144,2,50
