rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
60,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",1072454,59,2,166
189,Shake It Off,Taylor Swift,459890,164,124,7
