rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
50,Look What You Made Me Do,Taylor Swift,1194886,50,1,76
87,Call It What You Want,Taylor Swift,885360,72,37,6
101,...Ready For It?,Taylor Swift,787729,103,3,67
108,Gorgeous,Taylor Swift,745708,104,7,20
117,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",706496,125,2,312
