rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
5,Look What You Made Me Do,Taylor Swift,3451265,5,1,26
32,...Ready For It?,Taylor Swift,1796783,31,3,17
101,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",761310,103,2,262
