rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
62,Delicate,Taylor Swift,972731,67,59,9,,
193,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",480918,-1,2,1,,
