rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
6,Look What You Made Me Do,Taylor Swift,3401094,6,1,29
37,...Ready For It?,Taylor Swift,1720840,32,3,20
102,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",781769,98,2,265
