rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
58,Look What You Made Me Do,Taylor Swift,1018875,59,1,81
85,...Ready For It?,Taylor Swift,821154,89,3,72
95,Call It What You Want,Taylor Swift,764431,95,37,11
96,Gorgeous,Taylor Swift,751455,97,7,25
109,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",681356,107,2,317
