rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
199,You Need To Calm Down,Taylor Swift,627006,,3,1,https://i.scdn.co/image/ab67616d0000b273deae7d931928fc1543e70203,
