rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
124,Lover,Taylor Swift,700452,132,2,87,https://i.scdn.co/image/ab67616d0000b273693dbf001d5b2d06ad9e5f4d,
148,You Need To Calm Down,Taylor Swift,642117,149,3,150,https://i.scdn.co/image/ab67616d0000b273a388491c6a870a4728e223bc,
