rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
28,Delicate,Taylor Swift,1651916,27,24,27,,
190,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",552738,-1,2,1,,
