rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
83,Look What You Made Me Do,Taylor Swift,848816,80,1,108
134,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",651455,131,2,344
143,...Ready For It?,Taylor Swift,627869,140,3,99
189,Gorgeous,Taylor Swift,523959,192,7,10
