pop_rank,rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days,image_url,lastfm_tags,pop_flag,album,release_date,days_since_release,previous_pop_rank,pop_total_days
16,37,The Fate of Ophelia,Taylor Swift,174043,33.0,1,202,https://i.scdn.co/image/ab67616d00001e02d7812467811a7da6e6a44902,pop; best of 2025; synthpop; baroque pop; soty,True,The Life of a Showgirl,2025-10-03,201,15.0,22
48,112,Opalite,Taylor Swift,103738,93.0,2,118,https://i.scdn.co/image/ab67616d00001e02d7812467811a7da6e6a44902,synthpop; pop; soft rock; rnb; soty,True,The Life of a Showgirl,,,37.0,22
