rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
10,Look What You Made Me Do,Taylor Swift,2626077,10,1,43
75,...Ready For It?,Taylor Swift,951449,68,3,34
114,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",734419,108,2,279
