rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
78,Only The Young - Featured in Miss Americana,Taylor Swift,967509,78,61,10,https://i.scdn.co/image/ab67616d0000b273d9d8f1a08476cd347fbea313,
149,You Need To Calm Down,Taylor Swift,704231,151,3,14,https://i.scdn.co/image/ab67616d0000b273e502c40b5b02ca40f6a8adcc,
