rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
64,Look What You Made Me Do,Taylor Swift,1009838,63,1,83
90,...Ready For It?,Taylor Swift,817444,87,3,74
106,Gorgeous,Taylor Swift,725526,102,7,27
114,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",701665,114,2,319
130,Call It What You Want,Taylor Swift,667717,104,37,13
