rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
57,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",984230,58,2,162
142,Blank Space,Taylor Swift,501255,127,122,3
150,Shake It Off,Taylor Swift,485329,124,124,3
183,Wildest Dreams,Taylor Swift,420807,173,173,3
195,Style,Taylor Swift,402375,169,162,3
200,Bad Blood,Taylor Swift,398664,166,165,3
