rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
51,Look What You Made Me Do,Taylor Swift,1193623,50,1,77
97,Call It What You Want,Taylor Swift,814484,87,37,7
101,...Ready For It?,Taylor Swift,785278,101,3,68
113,Gorgeous,Taylor Swift,727194,108,7,21
122,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",703983,117,2,313
