rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
5,Look What You Made Me Do,Taylor Swift,3419695,5,1,27
32,...Ready For It?,Taylor Swift,1756641,32,3,18
98,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",768116,101,2,263
