rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
46,End Game,"Taylor Swift, Ed Sheeran, Future",1356719,46,46,22
124,Look What You Made Me Do,Taylor Swift,720257,118,1,22
147,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",651262,139,2,22
200,...Ready For It?,Taylor Swift,518548,193,3,16
