rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
163,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",587781,156,2,63
196,End Game,"Taylor Swift, Ed Sheeran, Future",515225,197,46,63
