rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
7,Gorgeous,Taylor Swift,3030858,-1,7,1
17,Look What You Made Me Do,Taylor Swift,2207550,19,1,57
101,...Ready For It?,Taylor Swift,810399,94,3,48
122,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",725515,111,2,293
