rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
59,Look What You Made Me Do,Taylor Swift,986629,60,1,80
89,...Ready For It?,Taylor Swift,747746,87,3,71
95,Call It What You Want,Taylor Swift,706788,85,37,10
97,Gorgeous,Taylor Swift,702718,94,7,24
107,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",645474,118,2,316
