rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
120,Look What You Made Me Do,Taylor Swift,640995,135,1,7
122,End Game,"Taylor Swift, Ed Sheeran, Future",625020,147,73,7
143,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",552735,131,2,7
200,...Ready For It?,Taylor Swift,442015,-1,3,1
