rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
5,Look What You Made Me Do,Taylor Swift,3504862,4,1,25
31,...Ready For It?,Taylor Swift,1805967,31,3,16
103,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",748333,94,2,261
