rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
62,Look What You Made Me Do,Taylor Swift,977268,64,1,101
105,...Ready For It?,Taylor Swift,772379,96,3,92
121,Gorgeous,Taylor Swift,668566,123,7,3
132,End Game,"Taylor Swift, Ed Sheeran, Future",640888,137,127,3
157,I Did Something Bad,Taylor Swift,571076,159,146,3
161,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",561604,169,2,337
179,Don’t Blame Me,Taylor Swift,534024,176,168,3
189,Delicate,Taylor Swift,516925,183,175,3
191,Call It What You Want,Taylor Swift,511200,184,37,3
