rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
69,Look What You Made Me Do,Taylor Swift,1038870,58,1,106
122,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",774928,106,2,342
124,...Ready For It?,Taylor Swift,771621,110,3,97
168,Gorgeous,Taylor Swift,647856,154,7,8
187,End Game,"Taylor Swift, Ed Sheeran, Future",597583,165,107,8
