rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
2,Look What You Made Me Do,Taylor Swift,4020774,2,1,20
16,...Ready For It?,Taylor Swift,2335014,13,3,11
85,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",818342,87,2,256
