rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
28,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2144022,28,1,31,https://i.scdn.co/image/ab67616d0000b273a75e532b61dac3ddafd022ef,
163,Enchanted,Taylor Swift,848999,187,46,35,https://i.scdn.co/image/ab67616d0000b27355b8f4c3458e256eca14f18f,
