rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
81,Lover (Remix) [feat. Shawn Mendes],"Taylor Swift, Shawn Mendes",1026189,79,18,21,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd,
173,Lover,Taylor Swift,710371,171,2,110,https://i.scdn.co/image/ab67616d0000b2738c639ee98d8019336de10bfd,
179,You Need To Calm Down,Taylor Swift,697474,179,3,2,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,
