rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,5041672,1,1,9
98,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",754627,95,2,245
