rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
15,Look What You Made Me Do,Taylor Swift,2114159,11,1,53
92,...Ready For It?,Taylor Swift,761664,95,3,44
115,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",645475,114,2,289
