rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
27,Delicate,Taylor Swift,1854655,47,27,14,,
197,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",547066,-1,2,1,,
