rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
99,Look What You Made Me Do,Taylor Swift,775953,98,1,97
136,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",641169,133,2,333
159,...Ready For It?,Taylor Swift,579442,153,3,88
