rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
90,End Game,"Taylor Swift, Ed Sheeran, Future",910480,89,46,35
154,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",641870,151,2,35
173,Look What You Made Me Do,Taylor Swift,600573,163,1,35
