rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
33,willow,Taylor Swift,1750708,32,1,40,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,
174,champagne problems,Taylor Swift,736320,170,3,25,https://i.scdn.co/image/ab67616d0000b273f26e16c256f7042d8f6a814b,
