rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
63,Look What You Made Me Do,Taylor Swift,1024559,58,1,82
87,...Ready For It?,Taylor Swift,834867,85,3,73
102,Gorgeous,Taylor Swift,732660,96,7,26
104,Call It What You Want,Taylor Swift,728851,95,37,12
114,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",697438,109,2,318
