rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
8,The Fate of Ophelia,Taylor Swift,3461508,8.0,1,164,https://i.scdn.co/image/ab67616d0000b27389228504f700641956e29f5d,164.0
39,Opalite,Taylor Swift,1888148,42.0,2,164,https://i.scdn.co/image/ab67616d00001e02a47c6d8a934b4833c0916cc9,164.0
172,Style,Taylor Swift,1157317,178.0,12,9,https://i.scdn.co/image/ab67616d00001e0238b6341d4c2a56836a650165,341.0
