rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
8,The Fate of Ophelia,Taylor Swift,3758824,10.0,1,166,https://i.scdn.co/image/ab67616d0000b273a2e90fbdec84b25e46573469,166.0
40,Opalite,Taylor Swift,2052239,42.0,2,166,https://i.scdn.co/image/ab67616d00001e0249c26270052e1671add569c1,166.0
153,Style,Taylor Swift,1303408,169.0,12,11,https://i.scdn.co/image/ab67616d00001e026ca5c90113b30c3c43ffb8f4,343.0
