rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
118,End Game,"Taylor Swift, Ed Sheeran, Future",695393,124,46,48
144,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",608417,157,2,48
