rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
100,Look What You Made Me Do,Taylor Swift,773233,99,1,98
141,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",638853,136,2,334
159,...Ready For It?,Taylor Swift,578634,159,3,89
