rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,5547962,1,1,8
95,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",822984,92,2,244
