rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
79,willow,Taylor Swift,1032812,73,1,84,https://i.scdn.co/image/ab67616d0000b273e00c37d11fa7de156b047a72,
160,Love Story (Taylor’s Version),Taylor Swift,771326,150,2,21,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a,
