rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
59,Look What You Made Me Do,Taylor Swift,1067948,57,1,104
102,...Ready For It?,Taylor Swift,820939,95,3,95
117,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",752386,140,2,340
134,Gorgeous,Taylor Swift,702673,115,7,6
146,End Game,"Taylor Swift, Ed Sheeran, Future",670523,123,107,6
180,I Did Something Bad,Taylor Swift,569547,153,130,6
190,Don’t Blame Me,Taylor Swift,544327,168,139,6
194,Call It What You Want,Taylor Swift,537684,180,37,6
196,Delicate,Taylor Swift,532769,174,147,6
