rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
93,End Game,"Taylor Swift, Ed Sheeran, Future",896138,91,46,38
150,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",677148,148,2,38
176,Look What You Made Me Do,Taylor Swift,603624,169,1,38
