rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
1,Look What You Made Me Do,Taylor Swift,5429680,1,1,2
108,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",764608,109,2,238
