rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
19,The Fate of Ophelia,Taylor Swift,3252322,20.0,1,200,https://i.scdn.co/image/ab67616d0000b2734dea4c1cdf30c359dbaec318,200
106,Opalite,Taylor Swift,1709819,107.0,2,200,https://i.scdn.co/image/ab67616d0000b273dfa17fad7f190c901603270e,200
