rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
102,Look What You Made Me Do,Taylor Swift,779540,99,1,5
103,End Game,"Taylor Swift, Ed Sheeran, Future",764239,93,73,5
120,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",694469,120,2,5
168,...Ready For It?,Taylor Swift,537975,163,3,5
191,Delicate,Taylor Swift,486908,171,147,4
