rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
73,End Game,"Taylor Swift, Ed Sheeran, Future",986109,75,73,9
102,Look What You Made Me Do,Taylor Swift,856567,102,1,117
145,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",690114,153,2,353
170,...Ready For It?,Taylor Swift,634762,170,3,108
