rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
8,Look What You Made Me Do,Taylor Swift,2975015,8,1,34
42,...Ready For It?,Taylor Swift,1396997,41,3,25
101,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",758041,103,2,270
