rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
12,Gorgeous,Taylor Swift,2005202,11,7,3
18,Look What You Made Me Do,Taylor Swift,1815611,19,1,59
119,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",601453,123,2,295
127,...Ready For It?,Taylor Swift,574254,119,3,50
