rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
8,Look What You Made Me Do,Taylor Swift,2875615,9,1,37
51,...Ready For It?,Taylor Swift,1239745,50,3,28
109,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",716158,106,2,273
