rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
5,You Need To Calm Down,Taylor Swift,3407988,3,3,2,https://i.scdn.co/image/ab67616d0000b273a1e05e1048e2cf2737adf742,
29,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",1804320,19,1,51,https://i.scdn.co/image/ab67616d0000b273137c2d3150118e7157800c5b,
