rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
161,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",643126,142,2,60
197,End Game,"Taylor Swift, Ed Sheeran, Future",574628,170,46,60
