rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
94,Lover (Remix) [feat. Shawn Mendes],"Taylor Swift, Shawn Mendes",943972,83,18,19,https://i.scdn.co/image/ab67616d0000b273ebff34fc857c2e80d1150249,
191,Lover,Taylor Swift,643893,186,2,108,https://i.scdn.co/image/ab67616d0000b273cfbcba7cc35a40e08e5aff67,
