rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
36,Look What You Made Me Do,Taylor Swift,1641316,32,1,65
37,Gorgeous,Taylor Swift,1599786,23,7,9
90,...Ready For It?,Taylor Swift,798283,102,3,56
121,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",645664,125,2,301
