pop_rank,rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days,image_url,lastfm_tags,pop_flag,album,release_date,days_since_release,previous_pop_rank,pop_total_days
1,41,The Fate of Ophelia,Taylor Swift,141922,38.0,2,181,https://i.scdn.co/image/ab67616d00001e02d7812467811a7da6e6a44902,pop; best of 2025; baroque pop; synthpop; love at first listen,True,The Life of a Showgirl,,,1,180
2,190,Opalite,Taylor Swift,65376,186.0,8,3,https://i.scdn.co/image/ab67616d00001e02d7812467811a7da6e6a44902,pop; synthpop; soft rock; rnb; christmas,True,The Life of a Showgirl,,,2,73
