rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
102,Look What You Made Me Do,Taylor Swift,885184,101,1,114
103,End Game,"Taylor Swift, Ed Sheeran, Future",881730,117,103,6
168,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",664128,162,2,350
171,...Ready For It?,Taylor Swift,653472,156,3,105
