rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
114,End Game,"Taylor Swift, Ed Sheeran, Future",807079,107,46,40
157,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",655447,162,2,40
174,Look What You Made Me Do,Taylor Swift,586895,188,1,40
