rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
156,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",558153,162,2,62
197,End Game,"Taylor Swift, Ed Sheeran, Future",478347,197,46,62
