rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
96,End Game,"Taylor Swift, Ed Sheeran, Future",924170,98,46,33
171,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",655783,174,2,33
174,Look What You Made Me Do,Taylor Swift,646852,182,1,33
