rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
5,Look What You Made Me Do,Taylor Swift,3273466,6,1,30
38,...Ready For It?,Taylor Swift,1563183,37,3,21
103,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",729965,102,2,266
