rank,track_name,artist_names,streams,previous_rank,peak_rank,streak,image_url,total_days
15,The Fate of Ophelia,Taylor Swift,3091709,17.0,1,208,https://i.scdn.co/image/ab67616d0000b27332a7d87248d1b75463483df5,208
109,Opalite,Taylor Swift,1627710,127.0,2,208,https://i.scdn.co/image/ab67616d0000b273eb2087dcd1eb61f833bdedff,208
