rank,track_name,artist_names,streams,previous_rank,peak_rank,total_days
101,Look What You Made Me Do,Taylor Swift,917354,79,1,113
117,End Game,"Taylor Swift, Ed Sheeran, Future",858074,108,107,5
156,...Ready For It?,Taylor Swift,706983,129,3,104
162,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",693080,133,2,349
